Figure 4.9 - ,"15 scatterplots showing which percentage of the articles in all journals in each year from 1900 onwards are in the each of the topics category Ethics. A brief summary of the data follows. In an average year, 0.5% of the articles are in the topic Abortion and Self-Defence. Abortion and Self-Defence is most prevalent in 1985 when it accounts for 1.8% of the articles in all journals. In an average year, 0.7% of the articles are in the topic Decision Theory. Decision Theory is most prevalent in 1983 when it accounts for 1.7% of the articles in all journals. In an average year, 0.7% of the articles are in the topic Duties. Duties is most prevalent in 1981 when it accounts for 2.9% of the articles in all journals. In an average year, 0.4% of the articles are in the topic Forgiveness. Forgiveness is most prevalent in 1974 when it accounts for 2.0% of the articles in all journals. In an average year, 0.3% of the articles are in the topic Frankfurt Cases. Frankfurt Cases is most prevalent in 2008 when it accounts for 1.3% of the articles in all journals. In an average year, 0.3% of the articles are in the topic Free Will. Free Will is most prevalent in 2013 when it accounts for 0.8% of the articles in all journals. In an average year, 0.2% of the articles are in the topic Medical Ethics. Medical Ethics is most prevalent in 1984 when it accounts for 1.1% of the articles in all journals. In an average year, 1.5% of the articles are in the topic Moral Conscience. Moral Conscience is most prevalent in 1902 when it accounts for 3.8% of the articles in all journals. In an average year, 0.4% of the articles are in the topic Moral Norms. Moral Norms is most prevalent in 2012 when it accounts for 2.0% of the articles in all journals. In an average year, 2.3% of the articles are in the topic OLP Ethics. OLP Ethics is most prevalent in 1962 when it accounts for 3.7% of the articles in all journals. In an average year, 0.6% of the articles are in the topic Population Ethics. Population Ethics is most prevalent in 1998 when it accounts for 2.5% of the articles in all journals. In an average year, 1.1% of the articles are in the topic Promises and Imperatives. Promises and Imperatives is most prevalent in 1966 when it accounts for 3.2% of the articles in all journals. In an average year, 0.9% of the articles are in the topic Reasons. Reasons is most prevalent in 2009 when it accounts for 2.7% of the articles in all journals. In an average year, 1.3% of the articles are in the topic Value. Value is most prevalent in 1945 when it accounts for 3.3% of the articles in all journals. In an average year, 0.5% of the articles are in the topic Virtues. Virtues is most prevalent in 1974 when it accounts for 1.3% of the articles in all journals. "
Figure 4.10 - ,"Twelve scatterplots showing which percentage of the articles in each journal in each year are in the category History of Philosophy. A brief summary of the data follows. In an average year in Mind, 8.9% of the articles are in the category History of Philosophy. History of Philosophy is most prevalent in Mind in 1925 when it accounts for 26.4% of the articles in the journal. And it is least prevalent in 1999 when it accounts for 1.0% of the articles in the journal. In an average year in Proceedings of the Aristotelian Society, 7.2% of the articles are in the category History of Philosophy. History of Philosophy is most prevalent in Proceedings of the Aristotelian Society in 1943 when it accounts for 19.0% of the articles in the journal. And it is least prevalent in 1960 when it accounts for 1.5% of the articles in the journal. In an average year in Ethics, 7.8% of the articles are in the category History of Philosophy. History of Philosophy is most prevalent in Ethics in 1951 when it accounts for 19.3% of the articles in the journal. And it is least prevalent in 2001 when it accounts for 1.3% of the articles in the journal. In an average year in Philosophical Review, 13.4% of the articles are in the category History of Philosophy. History of Philosophy is most prevalent in Philosophical Review in 1930 when it accounts for 27.6% of the articles in the journal. And it is least prevalent in 2012 when it accounts for 1.4% of the articles in the journal. In an average year in Analysis, 2.3% of the articles are in the category History of Philosophy. History of Philosophy is most prevalent in Analysis in 1947 when it accounts for 5.5% of the articles in the journal. And it is least prevalent in 1933 when it accounts for 0.2% of the articles in the journal. In an average year in Philosophy and Public Affairs, 3.1% of the articles are in the category History of Philosophy. History of Philosophy is most prevalent in Philosophy and Public Affairs in 1982 when it accounts for 6.6% of the articles in the journal. And it is least prevalent in 1981 when it accounts for 1.0% of the articles in the journal. In an average year in Journal of Philosophy, 7.9% of the articles are in the category History of Philosophy. History of Philosophy is most prevalent in Journal of Philosophy in 1939 when it accounts for 18.7% of the articles in the journal. And it is least prevalent in 1988 when it accounts for 1.7% of the articles in the journal. In an average year in Philosophy and Phenomenological Research, 13.8% of the articles are in the category History of Philosophy. History of Philosophy is most prevalent in Philosophy and Phenomenological Research in 1941 when it accounts for 34.9% of the articles in the journal. And it is least prevalent in 2010 when it accounts for 4.0% of the articles in the journal. In an average year in Philosophy of Science, 3.2% of the articles are in the category History of Philosophy. History of Philosophy is most prevalent in Philosophy of Science in 1953 when it accounts for 8.7% of the articles in the journal. And it is least prevalent in 1979 when it accounts for 0.6% of the articles in the journal. In an average year in Nožs, 4.8% of the articles are in the category History of Philosophy. History of Philosophy is most prevalent in Nožs in 1990 when it accounts for 17.1% of the articles in the journal. And it is least prevalent in 2002 when it accounts for 0.9% of the articles in the journal. In an average year in The Philosophical Quarterly, 9.3% of the articles are in the category History of Philosophy. History of Philosophy is most prevalent in The Philosophical Quarterly in 1950 when it accounts for 35.6% of the articles in the journal. And it is least prevalent in 1999 when it accounts for 1.7% of the articles in the journal. In an average year in British Journal for the Philosophy of Science, 3.1% of the articles are in the category History of Philosophy. History of Philosophy is most prevalent in British Journal for the Philosophy of Science in 1953 when it accounts for 11.0% of the articles in the journal. And it is least prevalent in 1995 when it accounts for 0.6% of the articles in the journal. "
Figure 4.11 - ,"8 scatterplots showing which percentage of the articles in all journals in each year from 1900 onwards are in the each of the topics category History of Philosophy. A brief summary of the data follows. In an average year, 1.1% of the articles are in the topic Ancient. Ancient is most prevalent in 1909 when it accounts for 4.2% of the articles in all journals. In an average year, 1.6% of the articles are in the topic Dewey and Pragmatism. Dewey and Pragmatism is most prevalent in 1908 when it accounts for 5.1% of the articles in all journals. In an average year, 1.1% of the articles are in the topic Early Modern. Early Modern is most prevalent in 1930 when it accounts for 4.5% of the articles in all journals. In an average year, 0.8% of the articles are in the topic Heidegger and Husserl. Heidegger and Husserl is most prevalent in 1941 when it accounts for 4.5% of the articles in all journals. In an average year, 0.5% of the articles are in the topic Hume. Hume is most prevalent in 1905 when it accounts for 1.5% of the articles in all journals. In an average year, 0.8% of the articles are in the topic Kant. Kant is most prevalent in 1908 when it accounts for 2.6% of the articles in all journals. In an average year, 2.4% of the articles are in the topic Other History. Other History is most prevalent in 1916 when it accounts for 7.3% of the articles in all journals. In an average year, 0.6% of the articles are in the topic Social Contract Theory. Social Contract Theory is most prevalent in 1926 when it accounts for 1.5% of the articles in all journals. "
Figure 4.12 - ,"Twelve scatterplots showing which percentage of the articles in each journal in each year are in the category Logic and Mathematics. A brief summary of the data follows. In an average year in Mind, 16.9% of the articles are in the category Logic and Mathematics. Logic and Mathematics is most prevalent in Mind in 1994 when it accounts for 36.1% of the articles in the journal. And it is least prevalent in 1884 when it accounts for 2.8% of the articles in the journal. In an average year in Proceedings of the Aristotelian Society, 10.7% of the articles are in the category Logic and Mathematics. Logic and Mathematics is most prevalent in Proceedings of the Aristotelian Society in 1959 when it accounts for 24.1% of the articles in the journal. And it is least prevalent in 1891 when it accounts for 2.6% of the articles in the journal. In an average year in Ethics, 3.2% of the articles are in the category Logic and Mathematics. Logic and Mathematics is most prevalent in Ethics in 1958 when it accounts for 8.0% of the articles in the journal. And it is least prevalent in 1999 when it accounts for 0.6% of the articles in the journal. In an average year in Philosophical Review, 10.5% of the articles are in the category Logic and Mathematics. Logic and Mathematics is most prevalent in Philosophical Review in 1954 when it accounts for 26.8% of the articles in the journal. And it is least prevalent in 1892 when it accounts for 2.6% of the articles in the journal. In an average year in Analysis, 21.7% of the articles are in the category Logic and Mathematics. Logic and Mathematics is most prevalent in Analysis in 1933 when it accounts for 52.7% of the articles in the journal. And it is least prevalent in 1991 when it accounts for 8.7% of the articles in the journal. In an average year in Philosophy and Public Affairs, 1.2% of the articles are in the category Logic and Mathematics. Logic and Mathematics is most prevalent in Philosophy and Public Affairs in 1979 when it accounts for 2.1% of the articles in the journal. And it is least prevalent in 2013 when it accounts for 0.3% of the articles in the journal. In an average year in Journal of Philosophy, 12.6% of the articles are in the category Logic and Mathematics. Logic and Mathematics is most prevalent in Journal of Philosophy in 1949 when it accounts for 22.1% of the articles in the journal. And it is least prevalent in 1994 when it accounts for 3.7% of the articles in the journal. In an average year in Philosophy and Phenomenological Research, 10.8% of the articles are in the category Logic and Mathematics. Logic and Mathematics is most prevalent in Philosophy and Phenomenological Research in 1944 when it accounts for 21.6% of the articles in the journal. And it is least prevalent in 2010 when it accounts for 4.9% of the articles in the journal. In an average year in Philosophy of Science, 12.8% of the articles are in the category Logic and Mathematics. Logic and Mathematics is most prevalent in Philosophy of Science in 1936 when it accounts for 29.8% of the articles in the journal. And it is least prevalent in 2008 when it accounts for 2.9% of the articles in the journal. In an average year in Nožs, 15.3% of the articles are in the category Logic and Mathematics. Logic and Mathematics is most prevalent in Nožs in 1969 when it accounts for 34.8% of the articles in the journal. And it is least prevalent in 1990 when it accounts for 6.6% of the articles in the journal. In an average year in The Philosophical Quarterly, 11.0% of the articles are in the category Logic and Mathematics. Logic and Mathematics is most prevalent in The Philosophical Quarterly in 2004 when it accounts for 22.0% of the articles in the journal. And it is least prevalent in 1950 when it accounts for 1.6% of the articles in the journal. In an average year in British Journal for the Philosophy of Science, 11.1% of the articles are in the category Logic and Mathematics. Logic and Mathematics is most prevalent in British Journal for the Philosophy of Science in 1963 when it accounts for 23.4% of the articles in the journal. And it is least prevalent in 1992 when it accounts for 3.5% of the articles in the journal. "
Figure 4.13 - ,"10 scatterplots showing which percentage of the articles in all journals in each year from 1900 onwards are in the each of the topics category Logic and Mathematics. A brief summary of the data follows. In an average year, 0.8% of the articles are in the topic Analytic/Synthetic. Analytic/Synthetic is most prevalent in 1949 when it accounts for 2.5% of the articles in all journals. In an average year, 1.6% of the articles are in the topic Deduction. Deduction is most prevalent in 1914 when it accounts for 6.0% of the articles in all journals. In an average year, 1.9% of the articles are in the topic Definitions. Definitions is most prevalent in 1934 when it accounts for 5.2% of the articles in all journals. In an average year, 1.0% of the articles are in the topic Mathematics. Mathematics is most prevalent in 1912 when it accounts for 2.5% of the articles in all journals. In an average year, 1.7% of the articles are in the topic Propositions and Implications. Propositions and Implications is most prevalent in 1905 when it accounts for 5.6% of the articles in all journals. In an average year, 0.8% of the articles are in the topic Sets. Sets is most prevalent in 1905 when it accounts for 2.7% of the articles in all journals. In an average year, 1.5% of the articles are in the topic Truth. Truth is most prevalent in 2002 when it accounts for 3.8% of the articles in all journals. In an average year, 1.4% of the articles are in the topic Universals and Particulars. Universals and Particulars is most prevalent in 1933 when it accounts for 3.6% of the articles in all journals. In an average year, 0.6% of the articles are in the topic Vagueness. Vagueness is most prevalent in 2005 when it accounts for 2.1% of the articles in all journals. In an average year, 1.5% of the articles are in the topic Verification. Verification is most prevalent in 1950 when it accounts for 4.5% of the articles in all journals. "
Figure 4.14 - ,"Twelve scatterplots showing which percentage of the articles in each journal in each year are in the category Metaphysics. A brief summary of the data follows. In an average year in Mind, 8.0% of the articles are in the category Metaphysics. Metaphysics is most prevalent in Mind in 1993 when it accounts for 23.0% of the articles in the journal. And it is least prevalent in 1936 when it accounts for 1.9% of the articles in the journal. In an average year in Proceedings of the Aristotelian Society, 6.5% of the articles are in the category Metaphysics. Metaphysics is most prevalent in Proceedings of the Aristotelian Society in 1888 when it accounts for 14.0% of the articles in the journal. And it is least prevalent in 1943 when it accounts for 1.9% of the articles in the journal. In an average year in Ethics, 1.8% of the articles are in the category Metaphysics. Metaphysics is most prevalent in Ethics in 1986 when it accounts for 4.4% of the articles in the journal. And it is least prevalent in 1960 when it accounts for 0.8% of the articles in the journal. In an average year in Philosophical Review, 7.1% of the articles are in the category Metaphysics. Metaphysics is most prevalent in Philosophical Review in 1983 when it accounts for 20.1% of the articles in the journal. And it is least prevalent in 1920 when it accounts for 1.0% of the articles in the journal. In an average year in Analysis, 11.6% of the articles are in the category Metaphysics. Metaphysics is most prevalent in Analysis in 2005 when it accounts for 25.3% of the articles in the journal. And it is least prevalent in 1937 when it accounts for 1.2% of the articles in the journal. In an average year in Philosophy and Public Affairs, 2.0% of the articles are in the category Metaphysics. Metaphysics is most prevalent in Philosophy and Public Affairs in 1996 when it accounts for 5.8% of the articles in the journal. And it is least prevalent in 2009 when it accounts for 0.4% of the articles in the journal. In an average year in Journal of Philosophy, 7.6% of the articles are in the category Metaphysics. Metaphysics is most prevalent in Journal of Philosophy in 2006 when it accounts for 22.9% of the articles in the journal. And it is least prevalent in 1921 when it accounts for 2.7% of the articles in the journal. In an average year in Philosophy and Phenomenological Research, 7.5% of the articles are in the category Metaphysics. Metaphysics is most prevalent in Philosophy and Phenomenological Research in 2001 when it accounts for 17.8% of the articles in the journal. And it is least prevalent in 1945 when it accounts for 1.7% of the articles in the journal. In an average year in Philosophy of Science, 6.8% of the articles are in the category Metaphysics. Metaphysics is most prevalent in Philosophy of Science in 1987 when it accounts for 11.6% of the articles in the journal. And it is least prevalent in 1951 when it accounts for 2.2% of the articles in the journal. In an average year in Nožs, 11.8% of the articles are in the category Metaphysics. Metaphysics is most prevalent in Nožs in 2006 when it accounts for 20.6% of the articles in the journal. And it is least prevalent in 1980 when it accounts for 2.8% of the articles in the journal. In an average year in The Philosophical Quarterly, 9.2% of the articles are in the category Metaphysics. Metaphysics is most prevalent in The Philosophical Quarterly in 2001 when it accounts for 20.0% of the articles in the journal. And it is least prevalent in 1950 when it accounts for 1.3% of the articles in the journal. In an average year in British Journal for the Philosophy of Science, 7.7% of the articles are in the category Metaphysics. Metaphysics is most prevalent in British Journal for the Philosophy of Science in 1979 when it accounts for 15.0% of the articles in the journal. And it is least prevalent in 1974 when it accounts for 1.4% of the articles in the journal. "
Figure 4.15 - ,"8 scatterplots showing which percentage of the articles in all journals in each year from 1900 onwards are in the each of the topics category Metaphysics. A brief summary of the data follows. In an average year, 1.1% of the articles are in the topic Causation. Causation is most prevalent in 1998 when it accounts for 2.4% of the articles in all journals. In an average year, 1.0% of the articles are in the topic Classical Space and Time. Classical Space and Time is most prevalent in 1901 when it accounts for 3.1% of the articles in all journals. In an average year, 1.1% of the articles are in the topic Composition and Constitution. Composition and Constitution is most prevalent in 2010 when it accounts for 4.3% of the articles in all journals. In an average year, 0.9% of the articles are in the topic Modality. Modality is most prevalent in 2012 when it accounts for 3.3% of the articles in all journals. In an average year, 0.2% of the articles are in the topic Origin Essentialism. Origin Essentialism is most prevalent in 1997 when it accounts for 0.7% of the articles in all journals. In an average year, 0.7% of the articles are in the topic Personal Identity. Personal Identity is most prevalent in 1988 when it accounts for 2.0% of the articles in all journals. In an average year, 1.4% of the articles are in the topic Temporal Paradoxes. Temporal Paradoxes is most prevalent in 1932 when it accounts for 3.9% of the articles in all journals. In an average year, 0.9% of the articles are in the topic Time. Time is most prevalent in 1963 when it accounts for 1.7% of the articles in all journals. "
Figure 4.16 - ,"A scatterplot showing the proportion of articles that are in either Idealism or Metaphysics. It starts around 10%, rises to over 30% in the early 20th century, then falls very linearly back to around 10% by 1940. It is then fairly stable, with perhaps a small upwards trend over the last 50 years that isn't obviously significant."
Figure 4.17 - ,"The same graph as the previous one, but showing the number of articles, not the proportion of articles, in Idealism or Metaphysics. It is a fairly linear trajectory upwards, getting to around 50 papers/year by the end of the study."
Figure 4.18 - ,"Twelve scatterplots showing which percentage of the articles in each journal in each year are in the category Philosophy of Language. A brief summary of the data follows. In an average year in Mind, 7.1% of the articles are in the category Philosophy of Language. Philosophy of Language is most prevalent in Mind in 2005 when it accounts for 26.3% of the articles in the journal. And it is least prevalent in 1885 when it accounts for 0.6% of the articles in the journal. In an average year in Proceedings of the Aristotelian Society, 7.0% of the articles are in the category Philosophy of Language. Philosophy of Language is most prevalent in Proceedings of the Aristotelian Society in 1951 when it accounts for 17.3% of the articles in the journal. And it is least prevalent in 1909 when it accounts for 0.2% of the articles in the journal. In an average year in Ethics, 2.0% of the articles are in the category Philosophy of Language. Philosophy of Language is most prevalent in Ethics in 2013 when it accounts for 5.1% of the articles in the journal. And it is least prevalent in 1938 when it accounts for 0.3% of the articles in the journal. In an average year in Philosophical Review, 6.4% of the articles are in the category Philosophy of Language. Philosophy of Language is most prevalent in Philosophical Review in 1996 when it accounts for 27.2% of the articles in the journal. And it is least prevalent in 1910 when it accounts for 0.2% of the articles in the journal. In an average year in Analysis, 13.8% of the articles are in the category Philosophy of Language. Philosophy of Language is most prevalent in Analysis in 1937 when it accounts for 44.7% of the articles in the journal. And it is least prevalent in 1989 when it accounts for 2.9% of the articles in the journal. In an average year in Philosophy and Public Affairs, 1.3% of the articles are in the category Philosophy of Language. Philosophy of Language is most prevalent in Philosophy and Public Affairs in 2003 when it accounts for 6.1% of the articles in the journal. And it is least prevalent in 1978 when it accounts for 0.2% of the articles in the journal. In an average year in Journal of Philosophy, 7.2% of the articles are in the category Philosophy of Language. Philosophy of Language is most prevalent in Journal of Philosophy in 2013 when it accounts for 15.9% of the articles in the journal. And it is least prevalent in 1931 when it accounts for 0.9% of the articles in the journal. In an average year in Philosophy and Phenomenological Research, 7.0% of the articles are in the category Philosophy of Language. Philosophy of Language is most prevalent in Philosophy and Phenomenological Research in 1997 when it accounts for 13.3% of the articles in the journal. And it is least prevalent in 1940 when it accounts for 0.7% of the articles in the journal. In an average year in Philosophy of Science, 3.3% of the articles are in the category Philosophy of Language. Philosophy of Language is most prevalent in Philosophy of Science in 1949 when it accounts for 8.4% of the articles in the journal. And it is least prevalent in 2008 when it accounts for 1.0% of the articles in the journal. In an average year in Nožs, 12.2% of the articles are in the category Philosophy of Language. Philosophy of Language is most prevalent in Nožs in 1995 when it accounts for 21.9% of the articles in the journal. And it is least prevalent in 1984 when it accounts for 4.0% of the articles in the journal. In an average year in The Philosophical Quarterly, 9.8% of the articles are in the category Philosophy of Language. Philosophy of Language is most prevalent in The Philosophical Quarterly in 1984 when it accounts for 18.3% of the articles in the journal. And it is least prevalent in 1992 when it accounts for 3.4% of the articles in the journal. In an average year in British Journal for the Philosophy of Science, 2.9% of the articles are in the category Philosophy of Language. Philosophy of Language is most prevalent in British Journal for the Philosophy of Science in 1980 when it accounts for 7.2% of the articles in the journal. And it is least prevalent in 1964 when it accounts for 0.7% of the articles in the journal. "
Figure 4.19 - ,"7 scatterplots showing which percentage of the articles in all journals in each year from 1900 onwards are in the each of the topics category Philosophy of Language. A brief summary of the data follows. In an average year, 0.5% of the articles are in the topic Belief Ascriptions. Belief Ascriptions is most prevalent in 1999 when it accounts for 1.6% of the articles in all journals. In an average year, 0.9% of the articles are in the topic Denoting. Denoting is most prevalent in 1911 when it accounts for 2.2% of the articles in all journals. In an average year, 0.5% of the articles are in the topic Language Norms. Language Norms is most prevalent in 2013 when it accounts for 2.5% of the articles in all journals. In an average year, 1.7% of the articles are in the topic Meaning and Use. Meaning and Use is most prevalent in 1962 when it accounts for 5.1% of the articles in all journals. In an average year, 0.7% of the articles are in the topic Radical Translation. Radical Translation is most prevalent in 1975 when it accounts for 2.4% of the articles in all journals. In an average year, 0.8% of the articles are in the topic Sense and Reference. Sense and Reference is most prevalent in 1998 when it accounts for 2.6% of the articles in all journals. In an average year, 0.6% of the articles are in the topic Speech Acts. Speech Acts is most prevalent in 1971 when it accounts for 1.7% of the articles in all journals. "
Figure 4.20 - ,"Twelve scatterplots showing which percentage of the articles in each journal in each year are in the category Philosophy of Mind. A brief summary of the data follows. In an average year in Mind, 20.4% of the articles are in the category Philosophy of Mind. Philosophy of Mind is most prevalent in Mind in 1889 when it accounts for 49.7% of the articles in the journal. And it is least prevalent in 1927 when it accounts for 7.3% of the articles in the journal. In an average year in Proceedings of the Aristotelian Society, 22.2% of the articles are in the category Philosophy of Mind. Philosophy of Mind is most prevalent in Proceedings of the Aristotelian Society in 1910 when it accounts for 37.0% of the articles in the journal. And it is least prevalent in 2009 when it accounts for 10.1% of the articles in the journal. In an average year in Ethics, 6.1% of the articles are in the category Philosophy of Mind. Philosophy of Mind is most prevalent in Ethics in 2009 when it accounts for 12.4% of the articles in the journal. And it is least prevalent in 1960 when it accounts for 2.9% of the articles in the journal. In an average year in Philosophical Review, 16.6% of the articles are in the category Philosophy of Mind. Philosophy of Mind is most prevalent in Philosophical Review in 1892 when it accounts for 37.8% of the articles in the journal. And it is least prevalent in 1932 when it accounts for 7.3% of the articles in the journal. In an average year in Analysis, 14.2% of the articles are in the category Philosophy of Mind. Philosophy of Mind is most prevalent in Analysis in 1967 when it accounts for 23.1% of the articles in the journal. And it is least prevalent in 1979 when it accounts for 6.7% of the articles in the journal. In an average year in Philosophy and Public Affairs, 5.4% of the articles are in the category Philosophy of Mind. Philosophy of Mind is most prevalent in Philosophy and Public Affairs in 1996 when it accounts for 8.4% of the articles in the journal. And it is least prevalent in 2010 when it accounts for 2.4% of the articles in the journal. In an average year in Journal of Philosophy, 14.2% of the articles are in the category Philosophy of Mind. Philosophy of Mind is most prevalent in Journal of Philosophy in 2011 when it accounts for 23.8% of the articles in the journal. And it is least prevalent in 1982 when it accounts for 8.4% of the articles in the journal. In an average year in Philosophy and Phenomenological Research, 17.6% of the articles are in the category Philosophy of Mind. Philosophy of Mind is most prevalent in Philosophy and Phenomenological Research in 2000 when it accounts for 28.4% of the articles in the journal. And it is least prevalent in 1946 when it accounts for 6.8% of the articles in the journal. In an average year in Philosophy of Science, 9.8% of the articles are in the category Philosophy of Mind. Philosophy of Mind is most prevalent in Philosophy of Science in 1953 when it accounts for 15.7% of the articles in the journal. And it is least prevalent in 1945 when it accounts for 5.6% of the articles in the journal. In an average year in Nožs, 15.3% of the articles are in the category Philosophy of Mind. Philosophy of Mind is most prevalent in Nožs in 2007 when it accounts for 23.5% of the articles in the journal. And it is least prevalent in 1981 when it accounts for 8.1% of the articles in the journal. In an average year in The Philosophical Quarterly, 16.4% of the articles are in the category Philosophy of Mind. Philosophy of Mind is most prevalent in The Philosophical Quarterly in 2009 when it accounts for 28.5% of the articles in the journal. And it is least prevalent in 1977 when it accounts for 8.0% of the articles in the journal. In an average year in British Journal for the Philosophy of Science, 11.0% of the articles are in the category Philosophy of Mind. Philosophy of Mind is most prevalent in British Journal for the Philosophy of Science in 1956 when it accounts for 27.7% of the articles in the journal. And it is least prevalent in 1985 when it accounts for 4.3% of the articles in the journal. "
Figure 4.21 - ,"14 scatterplots showing which percentage of the articles in all journals in each year from 1900 onwards are in the each of the topics category Philosophy of Mind. A brief summary of the data follows. In an average year, 0.5% of the articles are in the topic Cognitive Science. Cognitive Science is most prevalent in 2008 when it accounts for 2.4% of the articles in all journals. In an average year, 0.8% of the articles are in the topic Color. Color is most prevalent in 1901 when it accounts for 1.8% of the articles in all journals. In an average year, 0.8% of the articles are in the topic Conceivability Arguments. Conceivability Arguments is most prevalent in 2001 when it accounts for 1.8% of the articles in all journals. In an average year, 0.9% of the articles are in the topic Concepts. Concepts is most prevalent in 2001 when it accounts for 1.9% of the articles in all journals. In an average year, 0.8% of the articles are in the topic Emotions. Emotions is most prevalent in 1911 when it accounts for 2.1% of the articles in all journals. In an average year, 0.2% of the articles are in the topic Freud. Freud is most prevalent in 1980 when it accounts for 0.9% of the articles in all journals. In an average year, 0.6% of the articles are in the topic Intention. Intention is most prevalent in 1981 when it accounts for 1.9% of the articles in all journals. In an average year, 0.7% of the articles are in the topic Minds and Machines. Minds and Machines is most prevalent in 1989 when it accounts for 1.6% of the articles in all journals. In an average year, 3.2% of the articles are in the topic OLP Mind. OLP Mind is most prevalent in 1909 when it accounts for 4.9% of the articles in all journals. In an average year, 1.5% of the articles are in the topic Perception. Perception is most prevalent in 1906 when it accounts for 3.6% of the articles in all journals. In an average year, 1.7% of the articles are in the topic Physicalism. Physicalism is most prevalent in 1922 when it accounts for 5.3% of the articles in all journals. In an average year, 1.9% of the articles are in the topic Psychology. Psychology is most prevalent in 1901 when it accounts for 10.3% of the articles in all journals. In an average year, 1.2% of the articles are in the topic Self-Consciousness. Self-Consciousness is most prevalent in 1901 when it accounts for 5.5% of the articles in all journals. In an average year, 0.6% of the articles are in the topic Wide Content. Wide Content is most prevalent in 1992 when it accounts for 2.4% of the articles in all journals. "
Figure 4.22 - ,"Twelve scatterplots showing which percentage of the articles in each journal in each year are in the category Philosophy of Science. A brief summary of the data follows. In an average year in Mind, 8.5% of the articles are in the category Philosophy of Science. Philosophy of Science is most prevalent in Mind in 2002 when it accounts for 19.5% of the articles in the journal. And it is least prevalent in 1923 when it accounts for 3.5% of the articles in the journal. In an average year in Proceedings of the Aristotelian Society, 7.7% of the articles are in the category Philosophy of Science. Philosophy of Science is most prevalent in Proceedings of the Aristotelian Society in 1921 when it accounts for 19.2% of the articles in the journal. And it is least prevalent in 1909 when it accounts for 2.3% of the articles in the journal. In an average year in Ethics, 6.1% of the articles are in the category Philosophy of Science. Philosophy of Science is most prevalent in Ethics in 1982 when it accounts for 14.8% of the articles in the journal. And it is least prevalent in 1994 when it accounts for 2.4% of the articles in the journal. In an average year in Philosophical Review, 8.9% of the articles are in the category Philosophy of Science. Philosophy of Science is most prevalent in Philosophical Review in 1935 when it accounts for 20.8% of the articles in the journal. And it is least prevalent in 1998 when it accounts for 3.2% of the articles in the journal. In an average year in Analysis, 8.8% of the articles are in the category Philosophy of Science. Philosophy of Science is most prevalent in Analysis in 1947 when it accounts for 19.7% of the articles in the journal. And it is least prevalent in 1965 when it accounts for 2.7% of the articles in the journal. In an average year in Philosophy and Public Affairs, 4.9% of the articles are in the category Philosophy of Science. Philosophy of Science is most prevalent in Philosophy and Public Affairs in 1993 when it accounts for 18.5% of the articles in the journal. And it is least prevalent in 1971 when it accounts for 1.0% of the articles in the journal. In an average year in Journal of Philosophy, 15.5% of the articles are in the category Philosophy of Science. Philosophy of Science is most prevalent in Journal of Philosophy in 1978 when it accounts for 25.1% of the articles in the journal. And it is least prevalent in 1964 when it accounts for 8.3% of the articles in the journal. In an average year in Philosophy and Phenomenological Research, 8.9% of the articles are in the category Philosophy of Science. Philosophy of Science is most prevalent in Philosophy and Phenomenological Research in 1945 when it accounts for 21.5% of the articles in the journal. And it is least prevalent in 2001 when it accounts for 4.5% of the articles in the journal. In an average year in Philosophy of Science, 48.8% of the articles are in the category Philosophy of Science. Philosophy of Science is most prevalent in Philosophy of Science in 2008 when it accounts for 72.2% of the articles in the journal. And it is least prevalent in 1936 when it accounts for 26.4% of the articles in the journal. In an average year in Nožs, 12.8% of the articles are in the category Philosophy of Science. Philosophy of Science is most prevalent in Nožs in 1977 when it accounts for 27.4% of the articles in the journal. And it is least prevalent in 2006 when it accounts for 6.1% of the articles in the journal. In an average year in The Philosophical Quarterly, 7.4% of the articles are in the category Philosophy of Science. Philosophy of Science is most prevalent in The Philosophical Quarterly in 1993 when it accounts for 15.5% of the articles in the journal. And it is least prevalent in 1950 when it accounts for 2.8% of the articles in the journal. In an average year in British Journal for the Philosophy of Science, 49.8% of the articles are in the category Philosophy of Science. Philosophy of Science is most prevalent in British Journal for the Philosophy of Science in 1996 when it accounts for 66.3% of the articles in the journal. And it is least prevalent in 1950 when it accounts for 21.5% of the articles in the journal. "
